date;id_magasin;id_ticket;heure;id_client;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte
2017-12-29;223;2231921;17:45:01;450;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;223;2231922;17:55:01;451;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;223;2231923;18:05:01;452;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;223;2231924;18:15:01;453;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;223;2231925;18:25:01;454;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;223;2231926;18:35:01;455;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-29;223;2231927;18:45:01;456;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;223;2231928;18:55:01;457;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;223;2231929;19:05:01;458;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;223;2231930;19:15:01;459;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-29;223;2231931;19:25:01;460;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;223;2231932;19:35:01;461;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-29;223;2231933;19:45:01;462;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-29;223;2231934;19:55:01;463;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;223;2231935;20:05:01;464;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-29;223;2231936;20:15:01;465;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-29;223;2231937;20:25:01;466;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-29;223;2231938;20:35:01;467;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-29;223;2231939;20:45:01;468;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;223;2231940;20:55:01;469;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;223;2231941;21:05:01;470;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;223;2231942;21:15:01;471;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;223;2231943;21:25:01;472;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;223;2231944;21:35:01;473;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;223;2231945;21:45:01;474;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;223;2231946;21:55:01;475;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;223;2231947;22:05:01;476;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-29;223;2231948;22:15:01;477;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;223;2231949;22:25:01;478;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;223;2231950;22:35:01;479;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;223;2231951;22:45:01;480;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-29;223;2231952;22:55:01;481;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;223;2231953;23:05:01;482;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-29;223;2231954;23:15:01;483;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-29;223;2231955;23:25:01;484;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;223;2231956;23:35:01;485;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-29;223;2231957;23:45:01;123;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-29;223;2231958;23:55:01;124;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-29;223;2231959;00:05:01;125;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-29;223;2231960;00:15:01;126;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;223;2231961;00:25:01;127;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;223;2231962;00:35:01;128;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;223;2231963;00:45:01;129;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;2245;22451964;00:55:01;130;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;2245;22451965;01:05:01;131;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;2245;22451966;01:15:01;132;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;2245;22451967;01:25:01;133;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;2245;22451968;01:35:01;134;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-29;2245;22451969;01:45:01;135;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;2245;22451970;01:55:01;136;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;2245;22451971;02:05:01;137;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;2245;22451972;02:15:01;138;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-29;2245;22451973;02:25:01;139;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;2245;22451974;02:35:01;140;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-29;2245;22451975;02:45:01;141;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-29;2245;22451976;02:55:01;142;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;2245;22451977;03:05:01;143;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-29;2245;22451978;03:15:01;123;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-29;1245;12451979;03:25:01;124;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-29;1245;12451980;03:35:01;125;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-29;1245;12451981;03:45:01;126;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;1245;12451982;03:55:01;127;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;1245;12451983;04:05:01;128;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;1245;12451984;04:15:01;129;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;1245;12451985;04:25:01;130;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;1245;12451986;04:35:01;131;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;1245;12451987;04:45:01;132;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;1245;12451988;04:55:01;133;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;1245;12451989;05:05:01;134;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-29;1245;12451990;05:15:01;135;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;1245;12451991;05:25:01;136;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;1245;12451992;05:35:01;137;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;1245;12451993;05:45:01;138;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-29;1245;12451994;05:55:01;139;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;1247;12471995;06:05:01;140;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-29;1247;12471996;06:15:01;141;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-29;1247;12471997;06:25:01;142;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;1247;12471998;06:35:01;143;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-29;1247;12471999;06:45:01;123;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-29;1247;12472000;06:55:01;124;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-29;1247;12472001;07:05:01;125;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-29;1247;12472002;07:15:01;126;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;1247;12472003;07:25:01;127;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;1247;12472004;07:35:01;128;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;1247;12472005;07:45:01;129;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;1247;12472006;07:55:01;130;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;1247;12472007;08:05:01;131;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;1247;12472008;08:15:01;132;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;1247;12472009;08:25:01;133;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;1247;12472010;08:35:01;134;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-29;1247;12472011;08:45:01;135;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;1247;12472012;08:55:01;136;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;1247;12472013;09:05:01;137;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;1247;12472014;09:15:01;138;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-29;1247;12472015;09:25:01;139;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;1247;12472016;09:35:01;140;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-29;1247;12472017;09:45:01;141;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-29;1247;12472018;09:55:01;142;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;1247;12472019;10:05:01;143;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-29;1247;12472020;10:15:01;123;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-29;1247;12472021;10:25:01;124;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-29;1247;12472022;10:35:01;125;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-29;1247;12472023;10:45:01;126;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;1247;12472024;10:55:01;127;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;1247;12472025;11:05:01;128;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;1247;12472026;11:15:01;129;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;1247;12472027;11:25:01;130;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;1247;12472028;11:35:01;131;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;1247;12472029;11:45:01;132;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;1247;12472030;11:55:01;133;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;1247;12472031;12:05:01;134;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-29;1247;12472032;12:15:01;135;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;1247;12472033;12:25:01;136;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;1247;12472034;12:35:01;137;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;1247;12472035;12:45:01;138;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-29;1247;12472036;12:55:01;139;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;1247;12472037;13:05:01;140;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-29;1247;12472038;13:15:01;141;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-29;1247;12472039;13:25:01;142;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;1247;12472040;13:35:01;143;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-29;1247;12472041;13:45:01;123;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-29;1247;12472042;13:55:01;124;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-29;9999;99992043;14:05:01;125;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-29;9999;99992044;14:15:01;126;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;9999;99992045;14:25:01;127;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;9999;99992046;14:35:01;128;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;9999;99992047;14:45:01;129;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;9999;99992048;14:55:01;130;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;9999;99992049;15:05:01;131;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;9999;99992050;15:15:01;132;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;9999;99992051;15:25:01;133;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;9999;99992052;15:35:01;134;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-29;9999;99992053;15:45:01;135;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;9999;99992054;15:55:01;136;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;9999;99992055;16:05:01;137;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;9999;99992056;16:15:01;138;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-29;9999;99992057;16:25:01;139;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;9999;99992058;16:35:01;140;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-29;9999;99992059;16:45:01;141;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-29;9999;99992060;16:55:01;142;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;9999;99992061;17:05:01;143;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-29;9999;99992062;17:15:01;123;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-29;9999;99992063;17:25:01;124;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-29;9999;99992064;17:35:01;125;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-29;9999;99992065;17:45:01;126;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;9999;99992066;17:55:01;127;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;9999;99992067;18:05:01;128;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-29;9999;99992068;18:15:01;129;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;9999;99992069;18:25:01;130;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;9999;99992070;18:35:01;131;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-29;9999;99992071;18:45:01;132;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;9999;99992072;18:55:01;133;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-29;9999;99992073;19:05:01;134;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-29;9999;99992074;19:15:01;135;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;9999;99992075;19:25:01;136;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-29;9999;99992076;19:35:01;137;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;9999;99992077;19:45:01;138;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-30;9999;99992078;19:55:01;139;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;4578;45782079;20:05:01;140;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-30;4578;45782080;20:15:01;141;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-30;4578;45782081;20:25:01;142;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;4578;45782082;20:35:01;143;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-30;4578;45782083;20:45:01;123;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-30;4578;45782084;20:55:01;124;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-30;4578;45782085;21:05:01;125;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-30;4578;45782086;21:15:01;126;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;4578;45782087;21:25:01;127;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;4578;45782088;21:35:01;128;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;4578;45782089;21:45:01;129;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45782090;21:55:01;130;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;4578;45782091;22:05:01;131;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;4578;45782092;22:15:01;132;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45782093;22:25:01;133;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;4578;45782094;22:35:01;134;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45782095;22:45:01;135;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45782096;22:55:01;136;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45782097;23:05:01;137;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;4578;45782098;23:15:01;138;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-30;4578;45782099;23:25:01;139;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;4578;45782100;23:35:01;140;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-30;4578;45782101;23:45:01;141;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-30;4578;45782102;23:55:01;142;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;4578;45782103;00:05:01;143;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-30;4578;45782104;00:15:01;144;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-30;4578;45782105;00:25:01;145;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-30;4578;45782106;00:35:01;146;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-30;4578;45782107;00:45:01;147;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;4578;45782108;00:55:01;148;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;4578;45782109;01:05:01;149;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;4578;45782110;01:15:01;150;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45782111;01:25:01;151;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;4578;45782112;01:35:01;152;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;4578;45782113;01:45:01;153;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45782114;01:55:01;154;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;4578;45782115;02:05:01;155;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45782116;02:15:01;156;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45782117;02:25:01;157;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45782118;02:35:01;158;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;4578;45782119;02:45:01;159;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-30;4578;45782120;02:55:01;160;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;4578;45782121;03:05:01;161;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-30;4578;45782122;03:15:01;162;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
